10000001;Name;21 rows with this ID;state;167593RUB
10000001;Name;21 rows with this ID;state;156159RUB
10000001;Name;21 rows with this ID;state;30251RUB
10000001;Name;21 rows with this ID;state;54018RUB
10000001;Name;21 rows with this ID;state;103880RUB
10000001;Name;21 rows with this ID;state;109955RUB
10000001;Name;21 rows with this ID;state;28152RUB
10000001;Name;21 rows with this ID;state;61615RUB
10000001;Name;21 rows with this ID;state;143576RUB
10000001;Name;21 rows with this ID;state;145169RUB
10000001;Name;21 rows with this ID;state;155480RUB
10000001;Name;21 rows with this ID;state;88074RUB
10000001;Name;21 rows with this ID;state;40476RUB
10000001;Name;21 rows with this ID;state;168975RUB
10000001;Name;21 rows with this ID;state;147505RUB
10000001;Name;21 rows with this ID;state;188903RUB
10000001;Name;21 rows with this ID;state;32745RUB
10000001;Name;21 rows with this ID;state;182387RUB
10000001;Name;21 rows with this ID;state;82553RUB
10000001;Name;21 rows with this ID;state;183085RUB
10000001;Name;21 rows with this ID;state;87988RUB
10000001;Name;21 rows with this ID;state;24374RUB
10000002;Name;27 rows with this ID;state;54202RUB
10000002;Name;27 rows with this ID;state;78659RUB
10000002;Name;27 rows with this ID;state;161048RUB
10000002;Name;27 rows with this ID;state;151167RUB
10000002;Name;27 rows with this ID;state;155822RUB
10000002;Name;27 rows with this ID;state;82235RUB
10000002;Name;27 rows with this ID;state;179586RUB
10000002;Name;27 rows with this ID;state;145850RUB
10000002;Name;27 rows with this ID;state;118578RUB
10000002;Name;27 rows with this ID;state;30632RUB
10000002;Name;27 rows with this ID;state;148768RUB
10000002;Name;27 rows with this ID;state;187118RUB
10000002;Name;27 rows with this ID;state;150695RUB
10000002;Name;27 rows with this ID;state;84165RUB
10000002;Name;27 rows with this ID;state;41336RUB
10000002;Name;27 rows with this ID;state;27646RUB
10000002;Name;27 rows with this ID;state;101248RUB
10000002;Name;27 rows with this ID;state;196054RUB
10000002;Name;27 rows with this ID;state;119864RUB
10000002;Name;27 rows with this ID;state;18042RUB
10000002;Name;27 rows with this ID;state;69614RUB
10000002;Name;27 rows with this ID;state;120156RUB
10000002;Name;27 rows with this ID;state;126905RUB
10000002;Name;27 rows with this ID;state;152643RUB
10000002;Name;27 rows with this ID;state;85436RUB
10000002;Name;27 rows with this ID;state;86949RUB
10000002;Name;27 rows with this ID;state;83559RUB
10000002;Name;27 rows with this ID;state;64819RUB
10000003;Name;28 rows with this ID;state;12376RUB
10000003;Name;28 rows with this ID;state;75907RUB
10000003;Name;28 rows with this ID;state;13412RUB
10000003;Name;28 rows with this ID;state;194959RUB
10000003;Name;28 rows with this ID;state;61879RUB
10000003;Name;28 rows with this ID;state;94560RUB
10000003;Name;28 rows with this ID;state;165578RUB
10000003;Name;28 rows with this ID;state;186178RUB
10000003;Name;28 rows with this ID;state;115008RUB
10000003;Name;28 rows with this ID;state;127511RUB
10000003;Name;28 rows with this ID;state;22582RUB
10000003;Name;28 rows with this ID;state;51863RUB
10000003;Name;28 rows with this ID;state;152939RUB
10000003;Name;28 rows with this ID;state;139844RUB
10000003;Name;28 rows with this ID;state;182180RUB
10000003;Name;28 rows with this ID;state;154377RUB
10000003;Name;28 rows with this ID;state;63270RUB
10000003;Name;28 rows with this ID;state;39865RUB
10000003;Name;28 rows with this ID;state;98459RUB
10000003;Name;28 rows with this ID;state;85494RUB
10000003;Name;28 rows with this ID;state;74849RUB
10000003;Name;28 rows with this ID;state;173951RUB
10000003;Name;28 rows with this ID;state;59454RUB
10000003;Name;28 rows with this ID;state;102913RUB
10000003;Name;28 rows with this ID;state;47364RUB
10000003;Name;28 rows with this ID;state;94717RUB
10000003;Name;28 rows with this ID;state;92188RUB
10000003;Name;28 rows with this ID;state;51593RUB
10000003;Name;28 rows with this ID;state;84638RUB
10000004;Name;8 rows with this ID;state;17395RUB
10000004;Name;8 rows with this ID;state;125901RUB
10000004;Name;8 rows with this ID;state;70239RUB
10000004;Name;8 rows with this ID;state;79703RUB
10000004;Name;8 rows with this ID;state;37013RUB
10000004;Name;8 rows with this ID;state;60130RUB
10000004;Name;8 rows with this ID;state;32155RUB
10000004;Name;8 rows with this ID;state;128415RUB
10000004;Name;8 rows with this ID;state;108449RUB
