8000001;Name;21 rows with this ID;state;86410RUB
8000001;Name;21 rows with this ID;state;67848RUB
8000001;Name;21 rows with this ID;state;69506RUB
8000001;Name;21 rows with this ID;state;195955RUB
8000001;Name;21 rows with this ID;state;180406RUB
8000001;Name;21 rows with this ID;state;102488RUB
8000001;Name;21 rows with this ID;state;180924RUB
8000001;Name;21 rows with this ID;state;71569RUB
8000001;Name;21 rows with this ID;state;189406RUB
8000001;Name;21 rows with this ID;state;116992RUB
8000001;Name;21 rows with this ID;state;183940RUB
8000001;Name;21 rows with this ID;state;79103RUB
8000001;Name;21 rows with this ID;state;75364RUB
8000001;Name;21 rows with this ID;state;44533RUB
8000001;Name;21 rows with this ID;state;79539RUB
8000001;Name;21 rows with this ID;state;91831RUB
8000001;Name;21 rows with this ID;state;25397RUB
8000001;Name;21 rows with this ID;state;139980RUB
8000001;Name;21 rows with this ID;state;33946RUB
8000001;Name;21 rows with this ID;state;59801RUB
8000001;Name;21 rows with this ID;state;189125RUB
8000001;Name;21 rows with this ID;state;131907RUB
8000002;Name;27 rows with this ID;state;199090RUB
8000002;Name;27 rows with this ID;state;24397RUB
8000002;Name;27 rows with this ID;state;60141RUB
8000002;Name;27 rows with this ID;state;158376RUB
8000002;Name;27 rows with this ID;state;31351RUB
8000002;Name;27 rows with this ID;state;76418RUB
8000002;Name;27 rows with this ID;state;89086RUB
8000002;Name;27 rows with this ID;state;146228RUB
8000002;Name;27 rows with this ID;state;97839RUB
8000002;Name;27 rows with this ID;state;78697RUB
8000002;Name;27 rows with this ID;state;153643RUB
8000002;Name;27 rows with this ID;state;114984RUB
8000002;Name;27 rows with this ID;state;59727RUB
8000002;Name;27 rows with this ID;state;37613RUB
8000002;Name;27 rows with this ID;state;161035RUB
8000002;Name;27 rows with this ID;state;87728RUB
8000002;Name;27 rows with this ID;state;54484RUB
8000002;Name;27 rows with this ID;state;18949RUB
8000002;Name;27 rows with this ID;state;78368RUB
8000002;Name;27 rows with this ID;state;181298RUB
8000002;Name;27 rows with this ID;state;25934RUB
8000002;Name;27 rows with this ID;state;63384RUB
8000002;Name;27 rows with this ID;state;196812RUB
8000002;Name;27 rows with this ID;state;133843RUB
8000002;Name;27 rows with this ID;state;84484RUB
8000002;Name;27 rows with this ID;state;15648RUB
8000002;Name;27 rows with this ID;state;104985RUB
8000002;Name;27 rows with this ID;state;31362RUB
8000003;Name;16 rows with this ID;state;118260RUB
8000003;Name;16 rows with this ID;state;165680RUB
8000003;Name;16 rows with this ID;state;183573RUB
8000003;Name;16 rows with this ID;state;198217RUB
8000003;Name;16 rows with this ID;state;168471RUB
8000003;Name;16 rows with this ID;state;44855RUB
8000003;Name;16 rows with this ID;state;41450RUB
8000003;Name;16 rows with this ID;state;138377RUB
8000003;Name;16 rows with this ID;state;81950RUB
8000003;Name;16 rows with this ID;state;61277RUB
8000003;Name;16 rows with this ID;state;107077RUB
8000003;Name;16 rows with this ID;state;96400RUB
8000003;Name;16 rows with this ID;state;17475RUB
8000003;Name;16 rows with this ID;state;102875RUB
8000003;Name;16 rows with this ID;state;51547RUB
8000003;Name;16 rows with this ID;state;42922RUB
8000003;Name;16 rows with this ID;state;45466RUB
8000004;Name;9 rows with this ID;state;25009RUB
8000004;Name;9 rows with this ID;state;124698RUB
8000004;Name;9 rows with this ID;state;57831RUB
8000004;Name;9 rows with this ID;state;129350RUB
8000004;Name;9 rows with this ID;state;95834RUB
8000004;Name;9 rows with this ID;state;152519RUB
8000004;Name;9 rows with this ID;state;17552RUB
8000004;Name;9 rows with this ID;state;191923RUB
8000004;Name;9 rows with this ID;state;161966RUB
8000004;Name;9 rows with this ID;state;190713RUB
8000005;Name;24 rows with this ID;state;131501RUB
8000005;Name;24 rows with this ID;state;64586RUB
8000005;Name;24 rows with this ID;state;77675RUB
8000005;Name;24 rows with this ID;state;89745RUB
8000005;Name;24 rows with this ID;state;66285RUB
8000005;Name;24 rows with this ID;state;189987RUB
8000005;Name;24 rows with this ID;state;155991RUB
8000005;Name;24 rows with this ID;state;61636RUB
8000005;Name;24 rows with this ID;state;86224RUB
8000005;Name;24 rows with this ID;state;133898RUB
8000005;Name;24 rows with this ID;state;177789RUB
8000005;Name;24 rows with this ID;state;171569RUB
8000005;Name;24 rows with this ID;state;144997RUB
8000005;Name;24 rows with this ID;state;188770RUB
8000005;Name;24 rows with this ID;state;20852RUB
8000005;Name;24 rows with this ID;state;80776RUB
8000005;Name;24 rows with this ID;state;146336RUB
8000005;Name;24 rows with this ID;state;146617RUB
8000005;Name;24 rows with this ID;state;38963RUB
8000005;Name;24 rows with this ID;state;120280RUB
8000005;Name;24 rows with this ID;state;12678RUB
8000005;Name;24 rows with this ID;state;133896RUB
8000005;Name;24 rows with this ID;state;151525RUB
8000005;Name;24 rows with this ID;state;116904RUB
8000005;Name;24 rows with this ID;state;190168RUB
8000006;Name;36 rows with this ID;state;46372RUB
8000006;Name;36 rows with this ID;state;187489RUB
8000006;Name;36 rows with this ID;state;68423RUB
8000006;Name;36 rows with this ID;state;164371RUB
