1000001;Name;27 rows with this ID;state;155703RUB
1000001;Name;27 rows with this ID;state;68888RUB
1000001;Name;27 rows with this ID;state;81605RUB
1000001;Name;27 rows with this ID;state;69387RUB
1000001;Name;27 rows with this ID;state;191909RUB
1000001;Name;27 rows with this ID;state;114123RUB
1000001;Name;27 rows with this ID;state;88475RUB
1000001;Name;27 rows with this ID;state;144668RUB
1000001;Name;27 rows with this ID;state;167049RUB
1000001;Name;27 rows with this ID;state;152715RUB
1000001;Name;27 rows with this ID;state;109164RUB
1000001;Name;27 rows with this ID;state;122173RUB
1000001;Name;27 rows with this ID;state;156754RUB
1000001;Name;27 rows with this ID;state;167431RUB
1000001;Name;27 rows with this ID;state;128448RUB
1000001;Name;27 rows with this ID;state;98678RUB
1000001;Name;27 rows with this ID;state;194149RUB
1000001;Name;27 rows with this ID;state;156315RUB
1000001;Name;27 rows with this ID;state;191202RUB
1000001;Name;27 rows with this ID;state;136953RUB
1000001;Name;27 rows with this ID;state;155541RUB
1000001;Name;27 rows with this ID;state;148789RUB
1000001;Name;27 rows with this ID;state;40148RUB
1000001;Name;27 rows with this ID;state;114354RUB
1000001;Name;27 rows with this ID;state;48168RUB
1000001;Name;27 rows with this ID;state;32054RUB
1000001;Name;27 rows with this ID;state;79563RUB
1000001;Name;27 rows with this ID;state;151676RUB
1000002;Name;33 rows with this ID;state;78673RUB
1000002;Name;33 rows with this ID;state;168070RUB
1000002;Name;33 rows with this ID;state;197249RUB
1000002;Name;33 rows with this ID;state;123863RUB
1000002;Name;33 rows with this ID;state;164337RUB
1000002;Name;33 rows with this ID;state;114476RUB
1000002;Name;33 rows with this ID;state;11121RUB
1000002;Name;33 rows with this ID;state;54117RUB
1000002;Name;33 rows with this ID;state;120924RUB
1000002;Name;33 rows with this ID;state;108990RUB
1000002;Name;33 rows with this ID;state;93660RUB
1000002;Name;33 rows with this ID;state;182412RUB
1000002;Name;33 rows with this ID;state;70001RUB
1000002;Name;33 rows with this ID;state;170089RUB
1000002;Name;33 rows with this ID;state;182640RUB
1000002;Name;33 rows with this ID;state;162764RUB
1000002;Name;33 rows with this ID;state;49246RUB
1000002;Name;33 rows with this ID;state;147881RUB
1000002;Name;33 rows with this ID;state;125902RUB
1000002;Name;33 rows with this ID;state;144324RUB
1000002;Name;33 rows with this ID;state;48981RUB
1000002;Name;33 rows with this ID;state;153864RUB
1000002;Name;33 rows with this ID;state;139076RUB
1000002;Name;33 rows with this ID;state;181961RUB
1000002;Name;33 rows with this ID;state;81123RUB
1000002;Name;33 rows with this ID;state;116845RUB
1000002;Name;33 rows with this ID;state;32330RUB
1000002;Name;33 rows with this ID;state;84528RUB
1000002;Name;33 rows with this ID;state;182686RUB
1000002;Name;33 rows with this ID;state;120933RUB
1000002;Name;33 rows with this ID;state;146767RUB
1000002;Name;33 rows with this ID;state;15398RUB
1000002;Name;33 rows with this ID;state;167431RUB
1000002;Name;33 rows with this ID;state;146882RUB
1000003;Name;15 rows with this ID;state;198471RUB
1000003;Name;15 rows with this ID;state;131284RUB
1000003;Name;15 rows with this ID;state;123190RUB
1000003;Name;15 rows with this ID;state;152792RUB
1000003;Name;15 rows with this ID;state;76940RUB
1000003;Name;15 rows with this ID;state;60550RUB
1000003;Name;15 rows with this ID;state;104761RUB
1000003;Name;15 rows with this ID;state;48934RUB
1000003;Name;15 rows with this ID;state;88628RUB
1000003;Name;15 rows with this ID;state;123688RUB
1000003;Name;15 rows with this ID;state;115190RUB
1000003;Name;15 rows with this ID;state;117974RUB
1000003;Name;15 rows with this ID;state;34729RUB
1000003;Name;15 rows with this ID;state;138061RUB
1000003;Name;15 rows with this ID;state;112803RUB
1000003;Name;15 rows with this ID;state;82668RUB
1000004;Name;8 rows with this ID;state;185727RUB
1000004;Name;8 rows with this ID;state;16689RUB
1000004;Name;8 rows with this ID;state;97855RUB
1000004;Name;8 rows with this ID;state;167745RUB
1000004;Name;8 rows with this ID;state;78773RUB
1000004;Name;8 rows with this ID;state;161144RUB
1000004;Name;8 rows with this ID;state;179990RUB
1000004;Name;8 rows with this ID;state;49673RUB
1000004;Name;8 rows with this ID;state;19168RUB
1000005;Name;10 rows with this ID;state;82900RUB
1000005;Name;10 rows with this ID;state;150775RUB
1000005;Name;10 rows with this ID;state;23713RUB
1000005;Name;10 rows with this ID;state;32151RUB
1000005;Name;10 rows with this ID;state;59415RUB
1000005;Name;10 rows with this ID;state;94052RUB
1000005;Name;10 rows with this ID;state;28970RUB
1000005;Name;10 rows with this ID;state;138294RUB
1000005;Name;10 rows with this ID;state;147634RUB
1000005;Name;10 rows with this ID;state;111067RUB
1000005;Name;10 rows with this ID;state;37672RUB
1000006;Name;8 rows with this ID;state;73426RUB
1000006;Name;8 rows with this ID;state;111434RUB
1000006;Name;8 rows with this ID;state;85645RUB
1000006;Name;8 rows with this ID;state;81114RUB
1000006;Name;8 rows with this ID;state;62560RUB
1000006;Name;8 rows with this ID;state;38296RUB
1000006;Name;8 rows with this ID;state;188963RUB
1000006;Name;8 rows with this ID;state;176979RUB
1000006;Name;8 rows with this ID;state;37446RUB
1000007;Name;8 rows with this ID;state;46022RUB
1000007;Name;8 rows with this ID;state;49010RUB
1000007;Name;8 rows with this ID;state;17030RUB
1000007;Name;8 rows with this ID;state;173571RUB
1000007;Name;8 rows with this ID;state;67308RUB
1000007;Name;8 rows with this ID;state;71776RUB
1000007;Name;8 rows with this ID;state;96690RUB
1000007;Name;8 rows with this ID;state;71446RUB
1000007;Name;8 rows with this ID;state;159112RUB
1000008;Name;38 rows with this ID;state;98781RUB
1000008;Name;38 rows with this ID;state;29227RUB
1000008;Name;38 rows with this ID;state;104020RUB
1000008;Name;38 rows with this ID;state;46735RUB
