6000001;Name;11 rows with this ID;state;195214RUB
6000001;Name;11 rows with this ID;state;142397RUB
6000001;Name;11 rows with this ID;state;125950RUB
6000001;Name;11 rows with this ID;state;165989RUB
6000001;Name;11 rows with this ID;state;125119RUB
6000001;Name;11 rows with this ID;state;134767RUB
6000001;Name;11 rows with this ID;state;150880RUB
6000001;Name;11 rows with this ID;state;159005RUB
6000001;Name;11 rows with this ID;state;14727RUB
6000001;Name;11 rows with this ID;state;22604RUB
6000001;Name;11 rows with this ID;state;64783RUB
6000001;Name;11 rows with this ID;state;54199RUB
6000002;Name;25 rows with this ID;state;26739RUB
6000002;Name;25 rows with this ID;state;22528RUB
6000002;Name;25 rows with this ID;state;168895RUB
6000002;Name;25 rows with this ID;state;13408RUB
6000002;Name;25 rows with this ID;state;101181RUB
6000002;Name;25 rows with this ID;state;178138RUB
6000002;Name;25 rows with this ID;state;56236RUB
6000002;Name;25 rows with this ID;state;67156RUB
6000002;Name;25 rows with this ID;state;125580RUB
6000002;Name;25 rows with this ID;state;136909RUB
6000002;Name;25 rows with this ID;state;175875RUB
6000002;Name;25 rows with this ID;state;15396RUB
6000002;Name;25 rows with this ID;state;189785RUB
6000002;Name;25 rows with this ID;state;147380RUB
6000002;Name;25 rows with this ID;state;126697RUB
6000002;Name;25 rows with this ID;state;57535RUB
6000002;Name;25 rows with this ID;state;109053RUB
6000002;Name;25 rows with this ID;state;70616RUB
6000002;Name;25 rows with this ID;state;115189RUB
6000002;Name;25 rows with this ID;state;112671RUB
6000002;Name;25 rows with this ID;state;165586RUB
6000002;Name;25 rows with this ID;state;137901RUB
6000002;Name;25 rows with this ID;state;135972RUB
6000002;Name;25 rows with this ID;state;163613RUB
6000002;Name;25 rows with this ID;state;69443RUB
6000002;Name;25 rows with this ID;state;70630RUB
6000003;Name;38 rows with this ID;state;31650RUB
6000003;Name;38 rows with this ID;state;188803RUB
6000003;Name;38 rows with this ID;state;158811RUB
6000003;Name;38 rows with this ID;state;178060RUB
6000003;Name;38 rows with this ID;state;76497RUB
6000003;Name;38 rows with this ID;state;163251RUB
6000003;Name;38 rows with this ID;state;154733RUB
6000003;Name;38 rows with this ID;state;157646RUB
6000003;Name;38 rows with this ID;state;98957RUB
6000003;Name;38 rows with this ID;state;153624RUB
6000003;Name;38 rows with this ID;state;164897RUB
6000003;Name;38 rows with this ID;state;141836RUB
6000003;Name;38 rows with this ID;state;151392RUB
6000003;Name;38 rows with this ID;state;38218RUB
6000003;Name;38 rows with this ID;state;61836RUB
6000003;Name;38 rows with this ID;state;192212RUB
6000003;Name;38 rows with this ID;state;69759RUB
6000003;Name;38 rows with this ID;state;171570RUB
6000003;Name;38 rows with this ID;state;48445RUB
6000003;Name;38 rows with this ID;state;67140RUB
6000003;Name;38 rows with this ID;state;82686RUB
6000003;Name;38 rows with this ID;state;102931RUB
6000003;Name;38 rows with this ID;state;85701RUB
6000003;Name;38 rows with this ID;state;153539RUB
6000003;Name;38 rows with this ID;state;191371RUB
6000003;Name;38 rows with this ID;state;140005RUB
6000003;Name;38 rows with this ID;state;23445RUB
6000003;Name;38 rows with this ID;state;95113RUB
6000003;Name;38 rows with this ID;state;101168RUB
6000003;Name;38 rows with this ID;state;157600RUB
6000003;Name;38 rows with this ID;state;81310RUB
6000003;Name;38 rows with this ID;state;45602RUB
6000003;Name;38 rows with this ID;state;47716RUB
6000003;Name;38 rows with this ID;state;38761RUB
6000003;Name;38 rows with this ID;state;191231RUB
6000003;Name;38 rows with this ID;state;136609RUB
6000003;Name;38 rows with this ID;state;174286RUB
6000003;Name;38 rows with this ID;state;106184RUB
6000003;Name;38 rows with this ID;state;140705RUB
6000004;Name;13 rows with this ID;state;65592RUB
6000004;Name;13 rows with this ID;state;57114RUB
6000004;Name;13 rows with this ID;state;176716RUB
6000004;Name;13 rows with this ID;state;110627RUB
6000004;Name;13 rows with this ID;state;133871RUB
6000004;Name;13 rows with this ID;state;16823RUB
6000004;Name;13 rows with this ID;state;84965RUB
6000004;Name;13 rows with this ID;state;75977RUB
6000004;Name;13 rows with this ID;state;12980RUB
6000004;Name;13 rows with this ID;state;120139RUB
6000004;Name;13 rows with this ID;state;184469RUB
6000004;Name;13 rows with this ID;state;71748RUB
6000004;Name;13 rows with this ID;state;50714RUB
6000004;Name;13 rows with this ID;state;36795RUB
6000005;Name;35 rows with this ID;state;28897RUB
6000005;Name;35 rows with this ID;state;88149RUB
6000005;Name;35 rows with this ID;state;45416RUB
6000005;Name;35 rows with this ID;state;107829RUB
6000005;Name;35 rows with this ID;state;181378RUB
6000005;Name;35 rows with this ID;state;73951RUB
6000005;Name;35 rows with this ID;state;40676RUB
6000005;Name;35 rows with this ID;state;169879RUB
6000005;Name;35 rows with this ID;state;65474RUB
6000005;Name;35 rows with this ID;state;68664RUB
6000005;Name;35 rows with this ID;state;154323RUB
6000005;Name;35 rows with this ID;state;60405RUB
6000005;Name;35 rows with this ID;state;59463RUB
6000005;Name;35 rows with this ID;state;114634RUB
6000005;Name;35 rows with this ID;state;70910RUB
6000005;Name;35 rows with this ID;state;21295RUB
6000005;Name;35 rows with this ID;state;176737RUB
6000005;Name;35 rows with this ID;state;95612RUB
6000005;Name;35 rows with this ID;state;104734RUB
6000005;Name;35 rows with this ID;state;116853RUB
6000005;Name;35 rows with this ID;state;15430RUB
6000005;Name;35 rows with this ID;state;33253RUB
6000005;Name;35 rows with this ID;state;34631RUB
6000005;Name;35 rows with this ID;state;160974RUB
6000005;Name;35 rows with this ID;state;188293RUB
6000005;Name;35 rows with this ID;state;81748RUB
6000005;Name;35 rows with this ID;state;117176RUB
6000005;Name;35 rows with this ID;state;160720RUB
6000005;Name;35 rows with this ID;state;12674RUB
6000005;Name;35 rows with this ID;state;148977RUB
6000005;Name;35 rows with this ID;state;169918RUB
6000005;Name;35 rows with this ID;state;86291RUB
6000005;Name;35 rows with this ID;state;82708RUB
6000005;Name;35 rows with this ID;state;13210RUB
6000005;Name;35 rows with this ID;state;84187RUB
6000005;Name;35 rows with this ID;state;31779RUB
6000006;Name;17 rows with this ID;state;26130RUB
6000006;Name;17 rows with this ID;state;81649RUB
6000006;Name;17 rows with this ID;state;14049RUB
6000006;Name;17 rows with this ID;state;133737RUB
6000006;Name;17 rows with this ID;state;30474RUB
6000006;Name;17 rows with this ID;state;134459RUB
6000006;Name;17 rows with this ID;state;30312RUB
6000006;Name;17 rows with this ID;state;194618RUB
6000006;Name;17 rows with this ID;state;63420RUB
6000006;Name;17 rows with this ID;state;32161RUB
6000006;Name;17 rows with this ID;state;178810RUB
6000006;Name;17 rows with this ID;state;163618RUB
6000006;Name;17 rows with this ID;state;140572RUB
6000006;Name;17 rows with this ID;state;139034RUB
6000006;Name;17 rows with this ID;state;48449RUB
6000006;Name;17 rows with this ID;state;19754RUB
6000006;Name;17 rows with this ID;state;63960RUB
6000006;Name;17 rows with this ID;state;25630RUB
6000007;Name;16 rows with this ID;state;86735RUB
6000007;Name;16 rows with this ID;state;156449RUB
6000007;Name;16 rows with this ID;state;150703RUB
6000007;Name;16 rows with this ID;state;109259RUB
6000007;Name;16 rows with this ID;state;196129RUB
6000007;Name;16 rows with this ID;state;24332RUB
6000007;Name;16 rows with this ID;state;65485RUB
6000007;Name;16 rows with this ID;state;140880RUB
6000007;Name;16 rows with this ID;state;41622RUB
6000007;Name;16 rows with this ID;state;66751RUB
6000007;Name;16 rows with this ID;state;189657RUB
6000007;Name;16 rows with this ID;state;170657RUB
6000007;Name;16 rows with this ID;state;151965RUB
6000007;Name;16 rows with this ID;state;191474RUB
6000007;Name;16 rows with this ID;state;134957RUB
6000007;Name;16 rows with this ID;state;11357RUB
6000007;Name;16 rows with this ID;state;148192RUB
6000008;Name;39 rows with this ID;state;185422RUB
6000008;Name;39 rows with this ID;state;187712RUB
6000008;Name;39 rows with this ID;state;91114RUB
6000008;Name;39 rows with this ID;state;109896RUB
6000008;Name;39 rows with this ID;state;161052RUB
6000008;Name;39 rows with this ID;state;139461RUB
6000008;Name;39 rows with this ID;state;151710RUB
6000008;Name;39 rows with this ID;state;99682RUB
6000008;Name;39 rows with this ID;state;157969RUB
6000008;Name;39 rows with this ID;state;134789RUB
6000008;Name;39 rows with this ID;state;115161RUB
6000008;Name;39 rows with this ID;state;79921RUB
6000008;Name;39 rows with this ID;state;173706RUB
6000008;Name;39 rows with this ID;state;70984RUB
6000008;Name;39 rows with this ID;state;161122RUB
6000008;Name;39 rows with this ID;state;65003RUB
6000008;Name;39 rows with this ID;state;167837RUB
6000008;Name;39 rows with this ID;state;193985RUB
6000008;Name;39 rows with this ID;state;25512RUB
6000008;Name;39 rows with this ID;state;157502RUB
6000008;Name;39 rows with this ID;state;22187RUB
6000008;Name;39 rows with this ID;state;196010RUB
6000008;Name;39 rows with this ID;state;92703RUB
6000008;Name;39 rows with this ID;state;86684RUB
6000008;Name;39 rows with this ID;state;181101RUB
6000008;Name;39 rows with this ID;state;155236RUB
6000008;Name;39 rows with this ID;state;113565RUB
6000008;Name;39 rows with this ID;state;146034RUB
6000008;Name;39 rows with this ID;state;126936RUB
6000008;Name;39 rows with this ID;state;155110RUB
6000008;Name;39 rows with this ID;state;140228RUB
6000008;Name;39 rows with this ID;state;128294RUB
6000008;Name;39 rows with this ID;state;23227RUB
6000008;Name;39 rows with this ID;state;173776RUB
6000008;Name;39 rows with this ID;state;123166RUB
6000008;Name;39 rows with this ID;state;104228RUB
6000008;Name;39 rows with this ID;state;97430RUB
6000008;Name;39 rows with this ID;state;198218RUB
6000008;Name;39 rows with this ID;state;11609RUB
6000008;Name;39 rows with this ID;state;166981RUB
6000009;Name;22 rows with this ID;state;123757RUB
6000009;Name;22 rows with this ID;state;129934RUB
6000009;Name;22 rows with this ID;state;46922RUB
6000009;Name;22 rows with this ID;state;38830RUB
6000009;Name;22 rows with this ID;state;34023RUB
6000009;Name;22 rows with this ID;state;125992RUB
6000009;Name;22 rows with this ID;state;143398RUB
6000009;Name;22 rows with this ID;state;110643RUB
6000009;Name;22 rows with this ID;state;134562RUB
6000009;Name;22 rows with this ID;state;77999RUB
6000009;Name;22 rows with this ID;state;68872RUB
6000009;Name;22 rows with this ID;state;179563RUB
6000009;Name;22 rows with this ID;state;120534RUB
6000009;Name;22 rows with this ID;state;129626RUB
6000009;Name;22 rows with this ID;state;97416RUB
6000009;Name;22 rows with this ID;state;189748RUB
6000009;Name;22 rows with this ID;state;159102RUB
6000009;Name;22 rows with this ID;state;92154RUB
6000009;Name;22 rows with this ID;state;182488RUB
6000009;Name;22 rows with this ID;state;103168RUB
6000009;Name;22 rows with this ID;state;26645RUB
6000009;Name;22 rows with this ID;state;17172RUB
6000009;Name;22 rows with this ID;state;107423RUB
6000010;Name;31 rows with this ID;state;170910RUB
6000010;Name;31 rows with this ID;state;172970RUB
6000010;Name;31 rows with this ID;state;143401RUB
6000010;Name;31 rows with this ID;state;86369RUB
6000010;Name;31 rows with this ID;state;85223RUB
6000010;Name;31 rows with this ID;state;48283RUB
6000010;Name;31 rows with this ID;state;42178RUB
6000010;Name;31 rows with this ID;state;96233RUB
6000010;Name;31 rows with this ID;state;194569RUB
6000010;Name;31 rows with this ID;state;192679RUB
6000010;Name;31 rows with this ID;state;110525RUB
6000010;Name;31 rows with this ID;state;124801RUB
6000010;Name;31 rows with this ID;state;161611RUB
6000010;Name;31 rows with this ID;state;105189RUB
6000010;Name;31 rows with this ID;state;20666RUB
6000010;Name;31 rows with this ID;state;33695RUB
6000010;Name;31 rows with this ID;state;165428RUB
6000010;Name;31 rows with this ID;state;139843RUB
6000010;Name;31 rows with this ID;state;54166RUB
6000010;Name;31 rows with this ID;state;93460RUB
6000010;Name;31 rows with this ID;state;198667RUB
6000010;Name;31 rows with this ID;state;163679RUB
6000010;Name;31 rows with this ID;state;190216RUB
6000010;Name;31 rows with this ID;state;40711RUB
6000010;Name;31 rows with this ID;state;141284RUB
6000010;Name;31 rows with this ID;state;175867RUB
6000010;Name;31 rows with this ID;state;16534RUB
6000010;Name;31 rows with this ID;state;148074RUB
6000010;Name;31 rows with this ID;state;56741RUB
6000010;Name;31 rows with this ID;state;167048RUB
6000010;Name;31 rows with this ID;state;13486RUB
6000010;Name;31 rows with this ID;state;169846RUB
6000011;Name;34 rows with this ID;state;153316RUB
6000011;Name;34 rows with this ID;state;88133RUB
6000011;Name;34 rows with this ID;state;130144RUB
6000011;Name;34 rows with this ID;state;196066RUB
6000011;Name;34 rows with this ID;state;69726RUB
6000011;Name;34 rows with this ID;state;67439RUB
6000011;Name;34 rows with this ID;state;120521RUB
6000011;Name;34 rows with this ID;state;79234RUB
6000011;Name;34 rows with this ID;state;96584RUB
6000011;Name;34 rows with this ID;state;59067RUB
6000011;Name;34 rows with this ID;state;48749RUB
6000011;Name;34 rows with this ID;state;89040RUB
6000011;Name;34 rows with this ID;state;134697RUB
6000011;Name;34 rows with this ID;state;104533RUB
6000011;Name;34 rows with this ID;state;34325RUB
6000011;Name;34 rows with this ID;state;102906RUB
6000011;Name;34 rows with this ID;state;184917RUB
6000011;Name;34 rows with this ID;state;101147RUB
6000011;Name;34 rows with this ID;state;44789RUB
6000011;Name;34 rows with this ID;state;17980RUB
6000011;Name;34 rows with this ID;state;38414RUB
6000011;Name;34 rows with this ID;state;190303RUB
6000011;Name;34 rows with this ID;state;137890RUB
6000011;Name;34 rows with this ID;state;193705RUB
6000011;Name;34 rows with this ID;state;169297RUB
6000011;Name;34 rows with this ID;state;84800RUB
6000011;Name;34 rows with this ID;state;176513RUB
6000011;Name;34 rows with this ID;state;90859RUB
6000011;Name;34 rows with this ID;state;83512RUB
6000011;Name;34 rows with this ID;state;13931RUB
6000011;Name;34 rows with this ID;state;114694RUB
6000011;Name;34 rows with this ID;state;47800RUB
6000011;Name;34 rows with this ID;state;116714RUB
6000011;Name;34 rows with this ID;state;196426RUB
6000011;Name;34 rows with this ID;state;165752RUB
6000012;Name;16 rows with this ID;state;57308RUB
6000012;Name;16 rows with this ID;state;113600RUB
6000012;Name;16 rows with this ID;state;142657RUB
6000012;Name;16 rows with this ID;state;40539RUB
6000012;Name;16 rows with this ID;state;42312RUB
6000012;Name;16 rows with this ID;state;43899RUB
6000012;Name;16 rows with this ID;state;120113RUB
6000012;Name;16 rows with this ID;state;122633RUB
6000012;Name;16 rows with this ID;state;38748RUB
6000012;Name;16 rows with this ID;state;150078RUB
6000012;Name;16 rows with this ID;state;199963RUB
6000012;Name;16 rows with this ID;state;166307RUB
6000012;Name;16 rows with this ID;state;22290RUB
6000012;Name;16 rows with this ID;state;172746RUB
6000012;Name;16 rows with this ID;state;41345RUB
6000012;Name;16 rows with this ID;state;20238RUB
6000012;Name;16 rows with this ID;state;84746RUB
6000013;Name;19 rows with this ID;state;196004RUB
6000013;Name;19 rows with this ID;state;89517RUB
6000013;Name;19 rows with this ID;state;58583RUB
6000013;Name;19 rows with this ID;state;135658RUB
6000013;Name;19 rows with this ID;state;110841RUB
6000013;Name;19 rows with this ID;state;195850RUB
6000013;Name;19 rows with this ID;state;91502RUB
6000013;Name;19 rows with this ID;state;39413RUB
6000013;Name;19 rows with this ID;state;151934RUB
6000013;Name;19 rows with this ID;state;158240RUB
6000013;Name;19 rows with this ID;state;179842RUB
6000013;Name;19 rows with this ID;state;34610RUB
6000013;Name;19 rows with this ID;state;17109RUB
6000013;Name;19 rows with this ID;state;170767RUB
6000013;Name;19 rows with this ID;state;172062RUB
6000013;Name;19 rows with this ID;state;40140RUB
6000013;Name;19 rows with this ID;state;70617RUB
6000013;Name;19 rows with this ID;state;44109RUB
6000013;Name;19 rows with this ID;state;173091RUB
6000013;Name;19 rows with this ID;state;19650RUB
6000014;Name;24 rows with this ID;state;97989RUB
6000014;Name;24 rows with this ID;state;70392RUB
6000014;Name;24 rows with this ID;state;87658RUB
6000014;Name;24 rows with this ID;state;19016RUB
6000014;Name;24 rows with this ID;state;184585RUB
6000014;Name;24 rows with this ID;state;42675RUB
6000014;Name;24 rows with this ID;state;68719RUB
6000014;Name;24 rows with this ID;state;163390RUB
6000014;Name;24 rows with this ID;state;57264RUB
6000014;Name;24 rows with this ID;state;73580RUB
6000014;Name;24 rows with this ID;state;56901RUB
6000014;Name;24 rows with this ID;state;115828RUB
6000014;Name;24 rows with this ID;state;18767RUB
6000014;Name;24 rows with this ID;state;159656RUB
6000014;Name;24 rows with this ID;state;83473RUB
6000014;Name;24 rows with this ID;state;68059RUB
6000014;Name;24 rows with this ID;state;73590RUB
6000014;Name;24 rows with this ID;state;69474RUB
6000014;Name;24 rows with this ID;state;78409RUB
6000014;Name;24 rows with this ID;state;93539RUB
6000014;Name;24 rows with this ID;state;76496RUB
6000014;Name;24 rows with this ID;state;57819RUB
6000014;Name;24 rows with this ID;state;193745RUB
6000014;Name;24 rows with this ID;state;166458RUB
6000014;Name;24 rows with this ID;state;31082RUB
6000015;Name;38 rows with this ID;state;61364RUB
6000015;Name;38 rows with this ID;state;118490RUB
6000015;Name;38 rows with this ID;state;100651RUB
6000015;Name;38 rows with this ID;state;122267RUB
6000015;Name;38 rows with this ID;state;24035RUB
6000015;Name;38 rows with this ID;state;44803RUB
6000015;Name;38 rows with this ID;state;62585RUB
6000015;Name;38 rows with this ID;state;36993RUB
6000015;Name;38 rows with this ID;state;112111RUB
6000015;Name;38 rows with this ID;state;68783RUB
6000015;Name;38 rows with this ID;state;122595RUB
6000015;Name;38 rows with this ID;state;22702RUB
6000015;Name;38 rows with this ID;state;181567RUB
6000015;Name;38 rows with this ID;state;101277RUB
6000015;Name;38 rows with this ID;state;145895RUB
6000015;Name;38 rows with this ID;state;26933RUB
6000015;Name;38 rows with this ID;state;188417RUB
6000015;Name;38 rows with this ID;state;164478RUB
6000015;Name;38 rows with this ID;state;70875RUB
6000015;Name;38 rows with this ID;state;188160RUB
6000015;Name;38 rows with this ID;state;142273RUB
6000015;Name;38 rows with this ID;state;89873RUB
6000015;Name;38 rows with this ID;state;31985RUB
6000015;Name;38 rows with this ID;state;160936RUB
6000015;Name;38 rows with this ID;state;58789RUB
6000015;Name;38 rows with this ID;state;34384RUB
6000015;Name;38 rows with this ID;state;121911RUB
6000015;Name;38 rows with this ID;state;138783RUB
6000015;Name;38 rows with this ID;state;101947RUB
6000015;Name;38 rows with this ID;state;47064RUB
6000015;Name;38 rows with this ID;state;193482RUB
6000015;Name;38 rows with this ID;state;26870RUB
6000015;Name;38 rows with this ID;state;191543RUB
6000015;Name;38 rows with this ID;state;99544RUB
6000015;Name;38 rows with this ID;state;127990RUB
6000015;Name;38 rows with this ID;state;11666RUB
6000015;Name;38 rows with this ID;state;88845RUB
6000015;Name;38 rows with this ID;state;94606RUB
6000015;Name;38 rows with this ID;state;81592RUB
6000016;Name;6 rows with this ID;state;138148RUB
6000016;Name;6 rows with this ID;state;61718RUB
6000016;Name;6 rows with this ID;state;17537RUB
6000016;Name;6 rows with this ID;state;142565RUB
6000016;Name;6 rows with this ID;state;39169RUB
6000016;Name;6 rows with this ID;state;16712RUB
6000016;Name;6 rows with this ID;state;48781RUB
6000017;Name;19 rows with this ID;state;157843RUB
